#---Properties and values from: http://dbpedia.org/resource/Leipzig
Property	Value
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Paul_Barth_(sociologist)
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Jürgen_Wiefel
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Dieter_Kühn
http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Mark_Stoneking
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Marion_Lüttge
http://dbpedia.org/property/stadium	http://dbpedia.org/resource/1987–88_European_Cup_Winners'_Cup
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Marcel_Hilßner
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Johannes_Schneider
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Benedikte_Naubert
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Benedikte_Naubert
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Albrecht_Goetze
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Paul_Frölich
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Robert_Teichmüller
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Fedor_Flinzer
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Stephan_Krehl
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Stephan_Krehl
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Augustus_Quirinus_Rivinus
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Augustus_Quirinus_Rivinus
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Christian_Gottlob_Leberecht_Großmann
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Alfred_Dörffel
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Hans_Blum
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Ludwig_Bausch
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Karl_Gottlob_Kühn
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Rudolf_Schündler
http://dbpedia.org/property/location	http://dbpedia.org/resource/2016–17_SC_Freiburg_season
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Heike_Hennig
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Fabian_Franke
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Lothar_Bisky
http://dbpedia.org/property/stadium	http://dbpedia.org/resource/2005_FIFA_Confederations_Cup_knockout_stage
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Bernhard_Kummer
http://dbpedia.org/property/venue	http://dbpedia.org/resource/1960_UCI_Road_World_Championships
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Lothar_Beutel
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Julius_Schnorr_von_Carolsfeld
http://dbpedia.org/ontology/wikiPageRedirects	http://dbpedia.org/resource/Buch-Stadt
http://dbpedia.org/ontology/hometown	http://dbpedia.org/resource/Amarcord_(ensemble)
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Herbert_Schob
http://dbpedia.org/property/birthPlace	http://dbpedia.org/resource/Herbert_Schob
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Helmut_Sick
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Frederick_II,_Elector_of_Saxony
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Frederick_II,_Elector_of_Saxony
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Paul_Bernhard_Gerhard
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Ulrich_Lange
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Georg_Dertinger
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Rita_Wilden
http://dbpedia.org/ontology/headquarter	http://dbpedia.org/resource/European_Centre_for_Press_and_Media_Freedom
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Ze'ev_Katz
http://dbpedia.org/property/birthPlace	http://dbpedia.org/resource/Ze'ev_Katz
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Karl_Philipp,_Prince_of_Schwarzenberg
http://dbpedia.org/property/deathPlace	http://dbpedia.org/resource/Karl_Philipp,_Prince_of_Schwarzenberg
http://dbpedia.org/property/location	http://dbpedia.org/resource/Italy_national_football_team_results_(1970–89)
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Erwin_Payr
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Cornelius_Becker
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Cornelius_Becker
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Julius_Friedrich_Cohnheim
http://dbpedia.org/property/stadium	http://dbpedia.org/resource/Australia_at_the_FIFA_Confederations_Cup
http://dbpedia.org/ontology/wikiPageRedirects	http://dbpedia.org/resource/Plagwitz_(Leipzig)
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Anton_Goering
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Siegfried_Westphal
http://dbpedia.org/property/birthPlace	http://dbpedia.org/resource/Siegfried_Westphal
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Ernst_Hölder
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Toni_Finsterbusch
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Daniel_Paul_Schreber
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Daniel_Paul_Schreber
http://dbpedia.org/property/stadium	http://dbpedia.org/resource/1964–65_European_Cup
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Fritz_Kosmahl
http://dbpedia.org/property/birthPlace	http://dbpedia.org/resource/Fritz_Kosmahl
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Elke_Sehmisch
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Bernhard_Windscheid
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Franz_Delitzsch
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Franz_Delitzsch
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Hans_Driesch
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Theodor_Coccius
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Friedrich_Albin_Hoffmann
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Richard_Wagner
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Julius_Tröger
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Albrecht_Alt
http://dbpedia.org/property/location	http://dbpedia.org/resource/2014–15_SC_Paderborn_07_season
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Rosemarie_Hein
http://dbpedia.org/property/stadium	http://dbpedia.org/resource/2016–17_Women's_EHF_Champions_League_group_stage
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Theodor_Liebknecht
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Heinz_Rögner
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Heinz_Rögner
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Hermann_Kolbe
http://dbpedia.org/ontology/locationCity	http://dbpedia.org/resource/Nextbike
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Carl_Ferdinand_Becker
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Alfred_Wilhelm_Volkmann
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Otto_Kuntze
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Christian_Reder
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Julius_Blüthner
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Marinus_van_der_Lubbe
http://dbpedia.org/property/borough	http://dbpedia.org/resource/Leipzig_Nord_station
http://dbpedia.org/ontology/region	http://dbpedia.org/resource/Bettina_Kudla
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Wilhelm_Streitberg
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Siegfried_Tiefensee
http://dbpedia.org/ontology/location	http://dbpedia.org/resource/Games_Convention
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Ruth_Pfau
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Walter_Baetke
http://dbpedia.org/ontology/location	http://dbpedia.org/resource/L._Wagner_Type_Foundry
