"EntityType"	"totalSameAs"
"http://dbpedia.org/class/yago/MedicalSchool108283507"	3840
"http://dbpedia.org/class/yago/WikicatChineseFootballers"	3839
"http://dbpedia.org/class/yago/PsychologicalState114373582"	3837
"http://dbpedia.org/class/yago/AromaticCompound114610088"	3837
"http://dbpedia.org/class/yago/Font106825399"	3835
"http://dbpedia.org/class/yago/Type106825120"	3835
"http://dbpedia.org/class/yago/WikicatRegents"	3834
"http://dbpedia.org/class/yago/WorldPremiere106894371"	3834
"http://dbpedia.org/class/yago/WikicatTorontoBlueJaysPlayers"	3831
"http://dbpedia.org/class/yago/WikicatAmericanPeopleOfGreekDescent"	3830
"http://dbpedia.org/class/yago/WikicatModernistArchitects"	3828
"http://dbpedia.org/class/yago/Curve113867641"	3827
"http://dbpedia.org/ontology/Cheese"	3826
"http://dbpedia.org/class/yago/WikicatCincinnatiBengalsPlayers"	3823
"http://dbpedia.org/class/yago/Wikicat1955Films"	3821
"http://dbpedia.org/class/yago/WikicatArabPeople"	3821
"http://dbpedia.org/class/yago/WikicatBostonCelticsPlayers"	3818
"http://dbpedia.org/class/yago/WikicatRussianComposers"	3817
"http://dbpedia.org/class/yago/ColubridSnake101727646"	3816
"http://dbpedia.org/class/yago/Investor110216106"	3815
"http://dbpedia.org/class/yago/ComputerNetwork103085333"	3811
"http://dbpedia.org/class/yago/Experiment100639556"	3811
"http://dbpedia.org/class/yago/Servant110582154"	3811
"http://dbpedia.org/class/yago/Network103820728"	3811
"http://dbpedia.org/class/yago/WikicatPeopleFromHelsinki"	3810
"http://dbpedia.org/class/yago/WikicatHamburgerSVPlayers"	3809
"http://dbpedia.org/class/yago/WikicatFilmCharacters"	3807
"http://dbpedia.org/class/yago/WikicatAromaticCompounds"	3805
"http://dbpedia.org/class/yago/WikicatLinguists"	3804
"http://dbpedia.org/class/yago/Cooperative101100877"	3802
"http://dbpedia.org/class/yago/WikicatStationsOfWestJapanRailwayCompany"	3802
"http://dbpedia.org/class/yago/SoapOpera106622020"	3801
"http://dbpedia.org/class/yago/WikicatCommunesOfCher(department)"	3801
"http://umbel.org/umbel/rc/HospitalBuilding"	3800
"http://dbpedia.org/class/yago/Theropod101712008"	3798
"http://dbpedia.org/class/yago/WikicatNorwayInternationalFootballers"	3796
"http://dbpedia.org/class/yago/WikicatTelevisionProgramsFeaturingAnthropomorphicCharacters"	3796
"http://dbpedia.org/class/yago/WikicatFrenchTranslators"	3796
"http://dbpedia.org/class/yago/WikicatBirdsOfWesternAustralia"	3795
"http://dbpedia.org/class/yago/Wikicat1990Singles"	3793
"http://dbpedia.org/class/yago/MassMurderer110298343"	3792
"http://dbpedia.org/class/yago/WikicatRugbyLeagueWingers"	3790
"http://dbpedia.org/class/yago/WikicatButterfliesAndMothsOfNorthAmerica"	3789
"http://dbpedia.org/class/yago/WikicatCitiesInSilesia"	3788
"http://dbpedia.org/class/yago/Pistol103948459"	3788
"http://dbpedia.org/class/yago/WikicatCitiesInMadagascar"	3788
"http://dbpedia.org/class/yago/WikicatAsteroidsNamedFromNorseMythology"	3788
"http://dbpedia.org/ontology/BasketballLeague"	3787
"http://dbpedia.org/class/yago/ExtraterrestrialObject109277686"	3786
"http://dbpedia.org/class/yago/Halfback110157128"	3786
"http://dbpedia.org/ontology/PokerPlayer"	3783
"http://dbpedia.org/class/yago/WikicatElectronicArtsGames"	3782
"http://dbpedia.org/class/yago/PlaneFigure113863186"	3782
"http://dbpedia.org/class/yago/WikicatRussianPoets"	3782
"http://dbpedia.org/class/yago/WikicatDiscoverersOfAsteroids"	3782
"http://dbpedia.org/class/yago/WikicatPeopleFromNewark,NewJersey"	3781
"http://dbpedia.org/class/yago/WikicatOlympicSilverMedalistsForFrance"	3781
"http://dbpedia.org/class/yago/WikicatBirdsOfSouthAustralia"	3780
"http://dbpedia.org/class/yago/WikicatMusicalGroupsFromCalifornia"	3779
"http://dbpedia.org/class/yago/WikicatCommunesOfHaute-Savoie"	3779
"http://dbpedia.org/class/yago/WikicatHullCityA.F.C.Players"	3779
"http://dbpedia.org/class/yago/WikicatEarlyModernPhilosophers"	3778
"http://dbpedia.org/class/yago/SwimmingEvent107470545"	3776
"http://dbpedia.org/class/yago/Portrayal107202391"	3773
"http://dbpedia.org/class/yago/WikicatDutchPoliticians"	3773
"http://dbpedia.org/class/yago/WikicatColubrids"	3773
"http://dbpedia.org/class/yago/WikicatEnglishNon-fictionWriters"	3773
"http://dbpedia.org/class/yago/Empire108557482"	3770
"http://dbpedia.org/class/yago/WikicatGermanSingers"	3769
"http://dbpedia.org/class/yago/WikicatAfrican-AmericanRappers"	3769
"http://dbpedia.org/class/yago/WikicatPeopleFromMiami,Florida"	3769
"http://dbpedia.org/class/yago/WikicatSurgeons"	3768
"http://dbpedia.org/class/yago/WikicatAmericanPeopleOfRussianDescent"	3767
"http://dbpedia.org/class/yago/Wikicat1994VideoGames"	3767
"http://dbpedia.org/class/yago/Wikicat1970FIFAWorldCupPlayers"	3766
"http://dbpedia.org/class/yago/WikicatNewYorkGiants(NL)Players"	3764
"http://dbpedia.org/class/yago/Wikicat1962Films"	3764
"http://dbpedia.org/class/yago/WikicatCatalanFootballers"	3763
"http://dbpedia.org/class/yago/Worm101922303"	3760
"http://dbpedia.org/class/yago/Competition101168569"	3760
"http://dbpedia.org/class/yago/WikicatFrench-languageOperas"	3759
"http://dbpedia.org/class/yago/Seminary108284994"	3758
"http://dbpedia.org/class/yago/WikicatAncientRomanSoldiers"	3758
"http://dbpedia.org/class/yago/WikicatFormerGreatWesternRailwayStations"	3756
"http://dbpedia.org/class/yago/WikicatOfficialHistoricalMonumentsOfFrance"	3752
"http://dbpedia.org/class/yago/WikicatReadingF.C.Players"	3752
"http://dbpedia.org/class/yago/WikicatBrentfordF.C.Players"	3752
"http://dbpedia.org/class/yago/WikicatExpatriateFootballersInSouthKorea"	3751
"http://dbpedia.org/class/yago/Laborer110241300"	3747
"http://dbpedia.org/class/yago/WikicatPhilosophyBooks"	3747
"http://dbpedia.org/class/yago/FundamentalLaw106533648"	3746
"http://dbpedia.org/class/yago/WikicatAmericanAgnostics"	3746
"http://dbpedia.org/class/yago/WikicatWelshPeople"	3745
"http://dbpedia.org/class/yago/Wikicat1942Films"	3744
"http://dbpedia.org/class/yago/WikicatAmericanPeopleOfPuertoRicanDescent"	3744
"http://dbpedia.org/class/yago/WikicatClubNacionalDeFootballPlayers"	3741
"http://dbpedia.org/class/yago/WikicatLiberalDemocraticParty(Japan)Politicians"	3740
"http://dbpedia.org/class/yago/ChiefOfStaff109917214"	3739
"http://dbpedia.org/class/yago/WikicatAtalantaB.C.Players"	3738
"http://dbpedia.org/class/yago/WikicatAmericanPeopleOfNativeAmericanDescent"	3737
"http://dbpedia.org/class/yago/Wikicat1954FIFAWorldCupPlayers"	3736
"http://dbpedia.org/class/yago/WikicatWelsh-speakingPeople"	3735
"http://dbpedia.org/class/yago/WikicatFrenchOpenChampions"	3735
"http://dbpedia.org/class/yago/WikicatHardCourtTennisTournaments"	3734
"http://dbpedia.org/class/yago/WikicatAlgorithms"	3734
"http://dbpedia.org/class/yago/Wikicat15th-centuryItalianPainters"	3734
"http://dbpedia.org/class/yago/WikicatWimbledonChampions"	3734
"http://dbpedia.org/class/yago/WikicatLGBTDirectors"	3733
"http://dbpedia.org/class/yago/WikicatPeopleExecutedForMurder"	3733
"http://dbpedia.org/class/yago/WikicatVillagesInBiałystokCounty"	3732
"http://dbpedia.org/class/yago/WikicatEnglishArchitects"	3732
"http://dbpedia.org/class/yago/WikicatSailors"	3731
"http://dbpedia.org/class/yago/Astrologer109817816"	3731
"http://dbpedia.org/class/yago/WikicatBrighton&HoveAlbionF.C.Players"	3731
"http://dbpedia.org/class/yago/WikicatCanadianComposers"	3729
"http://dbpedia.org/class/yago/WikicatVillagesInKent"	3728
"http://dbpedia.org/class/yago/WikicatAmericanMusicalComedyFilms"	3728
"http://dbpedia.org/class/yago/Wikicat2011CopaAméricaPlayers"	3728
"http://dbpedia.org/class/yago/WikicatKnightCommandersOfTheOrderOfMeritOfTheFederalRepublicOfGermany"	3727
"http://dbpedia.org/class/yago/WikicatCommunesOfIndre-et-Loire"	3727
"http://dbpedia.org/class/yago/WikicatCommunesOfCreuse"	3727
"http://dbpedia.org/class/yago/WikicatCompaniesEstablishedIn1996"	3727
"http://dbpedia.org/class/yago/WikicatFrenchDramatistsAndPlaywrights"	3727
"http://dbpedia.org/class/yago/Camp102945379"	3727
"http://dbpedia.org/class/yago/WikicatCommunesOfLoir-et-Cher"	3727
"http://dbpedia.org/class/yago/Viceroy110751785"	3727
"http://dbpedia.org/class/yago/Twin110734394"	3726
"http://dbpedia.org/class/yago/WikicatDefunctVideoGameCompanies"	3724
"http://dbpedia.org/class/yago/WikicatAstronomicalObjectsDiscoveredIn1965"	3724
"http://dbpedia.org/class/yago/WikicatBlackComedyFilms"	3723
"http://dbpedia.org/class/yago/WikicatPeopleFromPerth,WesternAustralia"	3722
"http://dbpedia.org/class/yago/WikicatColumbiaLawSchoolAlumni"	3722
"http://dbpedia.org/class/yago/WikicatAmericanMaleModels"	3721
"http://dbpedia.org/class/yago/WikicatAmericanWarFilms"	3720
"http://dbpedia.org/class/yago/WikicatWritersWhoCommittedSuicide"	3720
"http://dbpedia.org/class/yago/WikicatMassacres"	3720
"http://dbpedia.org/class/yago/WikicatClubeAtléticoMineiroPlayers"	3720
"http://dbpedia.org/class/yago/WikicatAustralianMaleFilmActors"	3719
"http://dbpedia.org/class/yago/WikicatWaltDisneyPicturesFilms"	3717
"http://dbpedia.org/class/yago/Wikicat1958Films"	3716
"http://dbpedia.org/class/yago/WikicatStockportCountyF.C.Players"	3714
"http://dbpedia.org/class/yago/Planner110438172"	3713
"http://dbpedia.org/class/yago/WikicatFKPartizanPlayers"	3713
"http://dbpedia.org/class/yago/Wikicat20th-centuryAmericanNovels"	3711
"http://dbpedia.org/class/yago/WikicatFemaleRockSingers"	3710
"http://dbpedia.org/class/yago/WikicatJacksonvilleJaguarsPlayers"	3710
"http://dbpedia.org/class/yago/Wikicat1957Films"	3710
"http://dbpedia.org/class/yago/WikicatItalyUnder-21InternationalFootballers"	3710
"http://dbpedia.org/class/yago/WikicatObjectsNamedWithVariableStarDesignations"	3709
"http://dbpedia.org/class/yago/Wikicat1987Singles"	3709
"http://dbpedia.org/class/yago/WikicatGermanLawyers"	3707
"http://dbpedia.org/class/yago/WikicatTheFootballLeagueManagers"	3706
"http://dbpedia.org/class/yago/WikicatAmericanPrintmakers"	3705
"http://dbpedia.org/class/yago/Bus102924116"	3705
"http://dbpedia.org/class/yago/WikicatAmericanExpatriateSoccerPlayers"	3705
"http://dbpedia.org/class/yago/WikicatBolognaF.C.1909Players"	3704
"http://dbpedia.org/class/yago/SenseOrgan105299178"	3700
"http://dbpedia.org/class/yago/WikicatPawtucketRedSoxPlayers"	3699
"http://dbpedia.org/class/yago/Wikicat1.FCKölnPlayers"	3698
"http://dbpedia.org/class/yago/WikicatVillagesInSomerset"	3697
"http://dbpedia.org/ontology/Rocket"	3696
"http://dbpedia.org/class/yago/WikicatSt.LouisBluesPlayers"	3696
"http://dbpedia.org/class/yago/Wikicat1956Films"	3695
"http://dbpedia.org/class/yago/WikicatJazzGuitarists"	3695
"http://dbpedia.org/class/yago/WikicatCooperativeVideoGames"	3695
"http://dbpedia.org/class/yago/WikicatPeopleFromSanAntonio,Texas"	3694
"http://dbpedia.org/class/yago/Wikicat5th-centuryBCGreekPeople"	3693
"http://dbpedia.org/class/yago/WikicatValenciaCFFootballers"	3693
"http://dbpedia.org/class/yago/WikicatBattlesOfWorldWarIIInvolvingGermany"	3691
"http://dbpedia.org/class/yago/WikicatWashingtonSenators(1901–1960)Players"	3690
"http://dbpedia.org/class/yago/CarnivorousPlant112778605"	3690
"http://dbpedia.org/class/yago/WikicatItalianOperaSingers"	3689
"http://dbpedia.org/class/yago/Wikicat1936Films"	3688
"http://dbpedia.org/class/yago/WikicatBaronsInThePeerageOfEngland"	3688
"http://dbpedia.org/class/yago/WikicatMountainsOfBavaria"	3686
"http://dbpedia.org/class/yago/WikicatMoroccanFootballers"	3685
"http://dbpedia.org/class/yago/WikicatNationalistParties"	3685
"http://dbpedia.org/class/yago/WikicatHRObjects"	3684
"http://dbpedia.org/class/yago/WikicatBaltic-GermanPeople"	3682
"http://dbpedia.org/class/yago/WikicatScotlandUnder-21InternationalFootballers"	3682
"http://dbpedia.org/class/yago/WikicatFrenchMaleTelevisionActors"	3682
"http://dbpedia.org/class/yago/Wikicat1953Films"	3681
"http://dbpedia.org/class/yago/PassengerTrain103896233"	3681
"http://dbpedia.org/class/yago/Bomb102866578"	3680
"http://dbpedia.org/class/yago/WikicatSongwritersFromNewYork"	3680
"http://dbpedia.org/class/yago/WikicatFrenchAcademics"	3680
"http://dbpedia.org/class/yago/WikicatPontificalGregorianUniversityAlumni"	3680
"http://dbpedia.org/class/yago/Wikicat2003VideoGames"	3679
"http://dbpedia.org/class/yago/WikicatFrenchFemaleSingers"	3678
"http://dbpedia.org/class/yago/WikicatPhilosophersOfScience"	3676
"http://dbpedia.org/class/yago/WikicatMunicipalitiesInNavarre"	3676
"http://dbpedia.org/class/yago/WikicatWestGermanFilms"	3674
"http://dbpedia.org/class/yago/WikicatAnatomists"	3673
"http://dbpedia.org/class/yago/WikicatGermanInventors"	3673
"http://dbpedia.org/class/yago/WikicatAmericanAutobiographers"	3673
"http://dbpedia.org/class/yago/ThinkTank108478702"	3673
"http://dbpedia.org/class/yago/WikicatFootballersAtThe1996SummerOlympics"	3673
"http://dbpedia.org/class/yago/WikicatCommunesOfTheProvinceOfBrescia"	3672
"http://dbpedia.org/class/yago/ContactSport100433458"	3671
"http://dbpedia.org/class/yago/WikicatOlympicGoldMedalistsForFrance"	3668
"http://dbpedia.org/class/yago/WikicatLiteraryTheorists"	3666
"http://dbpedia.org/class/yago/WikicatFinnishFootballers"	3666
"http://dbpedia.org/class/yago/DiplomaticMission108402693"	3665
"http://dbpedia.org/class/yago/WikicatSeoulSubwayStations"	3664
"http://dbpedia.org/class/yago/Wikicat2010sThrillerFilms"	3663
"http://dbpedia.org/class/yago/GasGiant109322087"	3663
"http://dbpedia.org/class/yago/WikicatR.S.C.AnderlechtPlayers"	3663
"http://dbpedia.org/class/yago/Bodybuilder109862845"	3661
"http://dbpedia.org/class/yago/WikicatWomenFencers"	3661
"http://dbpedia.org/class/yago/Wikicat1993VideoGames"	3661
"http://dbpedia.org/class/yago/WikicatPeopleFromLouisville,Kentucky"	3659
"http://dbpedia.org/class/yago/Wikicat1966Films"	3658
"http://dbpedia.org/class/yago/WikicatBritishNovelists"	3657
"http://dbpedia.org/class/yago/WikicatAlternativeRockGroups"	3655
"http://dbpedia.org/class/yago/WikicatRole-playingVideoGames"	3655
"http://dbpedia.org/class/yago/WikicatCompaniesEstablishedIn1997"	3654
"http://dbpedia.org/class/yago/WikicatModernObsoleteCurrencies"	3653
"http://dbpedia.org/class/yago/WikicatMilitaryUnitsAndFormationsDisestablishedIn1945"	3652
"http://dbpedia.org/class/yago/Interstate103581354"	3650
"http://dbpedia.org/class/yago/Wikicat250ccWorldChampionshipRiders"	3650
"http://dbpedia.org/class/yago/WikicatStandardLiègePlayers"	3648
"http://dbpedia.org/class/yago/WikicatLionsGateEntertainmentFilms"	3648
"http://dbpedia.org/class/yago/Wikicat18th-centuryFrenchPainters"	3647
"http://dbpedia.org/class/yago/WikicatSongsFromFilms"	3647
"http://dbpedia.org/class/yago/WikicatPostmodernWriters"	3646
"http://dbpedia.org/class/yago/WikicatLeadersWhoTookPowerByCoup"	3646
"http://dbpedia.org/class/yago/WikicatFrenchRugbyUnionPlayers"	3646
"http://dbpedia.org/class/yago/WikicatPopulatedPlacesInNavarre"	3646
"http://dbpedia.org/class/yago/WikicatRiversOfBavaria"	3646
"http://dbpedia.org/class/yago/Company108187033"	3646
"http://dbpedia.org/class/yago/Consumer109612848"	3645
"http://dbpedia.org/class/yago/Destroyer103180504"	3645
"http://dbpedia.org/class/yago/WikicatGermanJurists"	3645
"http://dbpedia.org/class/yago/WikicatFrenchPhysicists"	3644
"http://dbpedia.org/class/yago/Wikicat17th-centuryFrenchPeople"	3642
"http://dbpedia.org/class/yago/WikicatSouthAfricanSoccerPlayers"	3642
"http://dbpedia.org/class/yago/WikicatPeruvianFootballers"	3642
"http://dbpedia.org/class/yago/WikicatRCDEspanyolFootballers"	3642
"http://dbpedia.org/class/yago/FootballOfficial110101427"	3641
"http://dbpedia.org/class/yago/Wikicat1960Films"	3641
"http://dbpedia.org/class/yago/WikicatPeopleFromLviv"	3640
"http://dbpedia.org/class/yago/Landowner110245639"	3640
"http://dbpedia.org/class/yago/Wikicat125ccWorldChampionshipRiders"	3639
"http://dbpedia.org/class/yago/WikicatVillagesInCornwall"	3639
"http://dbpedia.org/class/yago/WikicatLosAngelesKingsPlayers"	3637
"http://dbpedia.org/class/yago/WikicatDanishFilms"	3637
"http://dbpedia.org/class/yago/WikicatCollegeFootballAnnouncers"	3637
"http://dbpedia.org/class/yago/WikicatOlympicBronzeMedalistsForItaly"	3634
"http://dbpedia.org/class/yago/WikicatPlymouthArgyleF.C.Players"	3632
"http://dbpedia.org/class/yago/DrugCompany108002578"	3631
"http://dbpedia.org/class/yago/WikicatRomanCatholicPhilosophers"	3631
"http://dbpedia.org/class/yago/WikicatDCComicsCharacters"	3630
"http://dbpedia.org/class/yago/WikicatDistrictsOfEthiopia"	3629
"http://dbpedia.org/class/yago/Dynasty107971582"	3628
"http://dbpedia.org/class/yago/WikicatEnglishRockGuitarists"	3625
"http://dbpedia.org/class/yago/Loanblend106293229"	3625
"http://dbpedia.org/class/yago/WikicatUnitedNationsOfficials"	3625
"http://dbpedia.org/class/yago/WikicatCompanionsOfTheOrderOfCanada"	3625
"http://dbpedia.org/class/yago/WikicatAmericanExpatriateBasketballPeopleInGreece"	3625
"http://dbpedia.org/class/yago/WikicatBillboardAdultContemporaryNumber-oneSingles"	3625
"http://dbpedia.org/class/yago/WikicatSpanishComposers"	3625
"http://dbpedia.org/class/yago/WikicatEpicFilms"	3622
"http://dbpedia.org/class/yago/WikicatNewZealandRugbyLeaguePlayers"	3621
"http://dbpedia.org/class/yago/DistrictAttorney110019072"	3621
"http://dbpedia.org/class/yago/WikicatPopulatedPlacesInTheProvinceOfValencia"	3621
"http://dbpedia.org/class/yago/WikicatFranceUnder-21InternationalFootballers"	3620
"http://dbpedia.org/class/yago/WikicatArgentineFootballManagers"	3620
"http://dbpedia.org/class/yago/WikicatEosAsteroids"	3620
"http://dbpedia.org/class/yago/Follower110099375"	3619
"http://dbpedia.org/class/yago/WikicatItalianEmigrantsToTheUnitedStates"	3619
"http://dbpedia.org/class/yago/WikicatMammalsOfBrazil"	3619
"http://dbpedia.org/class/yago/WikicatGasGiants"	3618
"http://dbpedia.org/class/yago/WikicatMusicGenres"	3618
"http://dbpedia.org/class/yago/Flavorer107809368"	3617
"http://dbpedia.org/class/yago/WikicatDigitalLow-powerStations"	3617
"http://dbpedia.org/class/yago/Ingredient107809096"	3617
"http://dbpedia.org/class/yago/Wikicat19th-centuryGermanWriters"	3616
"http://dbpedia.org/class/yago/WikicatVfBStuttgartPlayers"	3614
"http://dbpedia.org/class/yago/WikicatPeopleFromIndianapolis,Indiana"	3611
"http://dbpedia.org/class/yago/WikicatCommunesOfVienne"	3611
"http://dbpedia.org/class/yago/WikicatCapitolRecordsArtists"	3609
"http://dbpedia.org/class/yago/WikicatEnglishChildren'sWriters"	3607
"http://dbpedia.org/class/yago/HeatEngine103507963"	3606
"http://dbpedia.org/ontology/TableTennisPlayer"	3604
"http://www.wikidata.org/entity/Q13382519"	3604
"http://dbpedia.org/class/yago/WikicatSpanishMaleCyclists"	3604
"http://dbpedia.org/class/yago/WikicatBoardGames"	3603
"http://dbpedia.org/class/yago/WikicatTownsInMaine"	3602
"http://dbpedia.org/class/yago/WikicatAmericanHeavyMetalGuitarists"	3601
"http://dbpedia.org/class/yago/WikicatLichens"	3600
"http://dbpedia.org/class/yago/WikicatCensus-designatedPlacesInNewYork"	3600
"http://dbpedia.org/class/yago/Lichen114229403"	3600
"http://dbpedia.org/class/yago/WikicatFrenchMaleStageActors"	3599
"http://dbpedia.org/class/yago/WikicatAlumniOfDurhamUniversity"	3599
"http://dbpedia.org/class/yago/Magnifier103709206"	3598
"http://dbpedia.org/class/yago/WikicatPopulatedPlacesInZlatiborDistrict"	3598
"http://dbpedia.org/class/yago/WikicatItalianPopes"	3597
"http://dbpedia.org/class/yago/Wikicat2011Songs"	3595
"http://dbpedia.org/class/yago/WikicatK-typeGiants"	3595
"http://dbpedia.org/class/yago/WikicatParodyFilms"	3594
"http://dbpedia.org/class/yago/Prefect110465128"	3594
"http://dbpedia.org/class/yago/WikicatMaleLong-distanceRunners"	3594
"http://dbpedia.org/class/yago/WikicatBritishRockMusicians"	3593
"http://dbpedia.org/class/yago/Deceiver109998101"	3593
